timestamp,temperature_digester,ph_level,ch4_percentage,co2_percentage,h2s_ppm,pressure_internal,liquid_level_percentage,conductivity_value,turbidity_value,gas_flow_rate,substrate_input_flow,substrate_output_flow,substrate_type,substrate_retention_time,biogas_production_output
2023-01-01 00:00:00,36.69819817670311,6.960189370687626,57.798027792794684,36.92278195172688,14.507410728114714,95.59183994657602,71.02040467926541,13181.10100918359,862.0146395870471,34.83962374849296,9.167117256242136,7.807434278773905,OMW_diluted,26.54430678488487,46.9404327895093
2023-01-01 01:00:00,36.367929761657415,7.532525115243043,59.07402891251196,36.800465825159435,2.249392915473148,121.88244874182855,87.79736809863505,8119.223801621441,591.7484728523965,26.62951862080124,8.893250507579953,11.030889612958715,OMW_mixed,15.250267928886837,44.178849660142404
2023-01-01 02:00:00,39.15213935540763,7.411975035910872,60.56495073072774,32.85156413603392,30.317321728593082,108.22205140642431,72.51489456170832,18931.22505824096,498.3910798685688,33.218240022536975,8.419630634068062,8.721836344243007,OMW_mixed,14.572588133045333,46.44902018724276
2023-01-01 03:00:00,34.71994687003607,7.557312712244541,53.19748882980082,33.60678320121389,14.074152449069054,110.33595879485199,66.66059249678018,17167.441708062102,628.0239304380476,36.03138480629567,10.500676990622438,7.376872663630108,OMW_mixed,17.109764312300285,44.84530804833515
2023-01-01 04:00:00,35.26245148264029,7.359804023339429,59.86715936046753,39.30601860819981,27.3205187275861,100.28357734830581,77.26619010195935,17622.229492606963,542.4733014543356,35.17585243354577,8.601069449594121,6.458357970351686,OMW_mixed,23.62522861054111,52.55759173769372
2023-01-01 05:00:00,39.63708124426962,7.474498942444762,56.5743421835281,37.71272939001225,23.649334830601486,93.90560966394213,73.95283554734988,9130.258721005448,416.9928369016616,28.67947324346782,10.016081246173163,8.50315375531735,OMW,18.564070171686126,58.26324854376855
2023-01-01 06:00:00,35.23255456855062,6.904415823906213,65.81247406435028,32.57040544176466,5.205471426861154,97.15864556211932,78.30753530957861,16836.728514545735,291.30012904508703,10.867274501476409,9.650341008656014,8.413317511519555,OMW_diluted,23.17594653239243,50.646887481202405
2023-01-01 07:00:00,38.03487678568299,6.809936489548838,54.62423184885951,34.60086044072,32.730083874682684,109.52657222558416,88.18209026383383,10930.363563264325,543.9166934330157,12.608298901388197,9.097646165986966,6.885098924517804,OMW,14.798695914536232,63.215220114399244
2023-01-01 08:00:00,37.539364164176824,7.354894669247521,55.57510078517899,37.535974728987846,68.65009775550146,98.96817307063253,69.32402982502872,12385.228230387516,546.2739124214415,29.654019865324457,11.102492623565624,8.942378132662377,OMW,18.68487067787641,53.33588929040171
2023-01-01 09:00:00,37.473176537943644,7.374322988023248,60.57241557027693,37.61792712109567,12.675126084104203,110.18097867176805,75.94154295852539,15193.699119037883,504.22715496803886,18.040767925253057,10.646335204040648,9.518779604781002,OMW,16.723010827065785,59.86742323589533
2023-01-01 10:00:00,34.32483905159084,7.44042003450396,68.97625052071655,34.296346573675685,7.434708590757044,92.35217101530286,78.16291730316745,15652.484321788921,666.7156572218853,17.260341223286186,12.095521650710296,9.073650365901717,OMW_mixed,22.48657596798664,50.25660223814256
2023-01-01 11:00:00,36.68429217008363,6.858591127450739,56.182807594116106,34.31500072084244,30.538626761599236,137.2994789422836,82.21780541497941,15371.501683896313,173.000018100472,35.73151307184226,11.169740163784729,10.457597361631677,OMW_mixed,19.814603082117966,45.4009637017712
2023-01-01 12:00:00,38.405022070916324,7.706510973726768,55.652408460005624,37.26583992906292,73.09199294682975,116.47937279410138,76.93192134191175,14540.038980687828,447.76245738270444,30.97906189581213,9.93935517202352,9.786402165524155,OMW,26.676942631853265,46.75771025198182
2023-01-01 13:00:00,35.743273523672364,7.07727811652145,57.38005354035093,35.276944615330144,8.048252110685073,114.06592039902598,67.98766837941807,15754.5506872725,761.6858052543497,25.20256293199034,10.728962705612194,6.576378677897063,OMW_diluted,23.422241896582555,48.95275061063025
2023-01-01 14:00:00,36.15523899726038,7.282124040446573,63.81115539569373,34.94191351577963,11.158440117148258,93.46825814773433,63.297754538144915,18355.92365401973,395.08320520090246,25.74023798244116,12.500858651155914,8.552416698422451,OMW_mixed,16.81508178132343,47.11266040297186
2023-01-01 15:00:00,35.874980857197095,6.963529069006768,57.4074686548512,35.606472416962696,8.233910993018819,118.5955495830249,93.42026366048223,14654.924208570554,646.7746329506208,17.203866512142326,8.411988419596973,10.747552318512769,OMW,30.107315950521834,65.0478375485797
2023-01-01 16:00:00,37.43422493064939,7.189994401129723,61.67631161001308,35.61086368219589,76.71998631216283,119.71573393964893,77.59915770317278,15612.002248046976,379.4230217296559,33.70018488956405,9.94863434101232,11.759497487821204,OMW,20.9921963614332,51.6096941267122
2023-01-01 17:00:00,36.29603007440254,7.329009774030804,64.14190344712668,32.92508759695295,88.94065812781469,118.27294069089298,76.09920502121884,8828.857222793782,449.75977597402334,17.84306190241949,8.415209259936969,10.030633654361205,OMW,17.875031913135334,49.57525254020996
2023-01-01 18:00:00,37.82414842447627,7.230869181626509,59.44404279032613,27.233594985496634,6.860928486374464,100.21321432337548,70.68519004151861,14172.90009105348,481.1959604436403,38.30188940249753,7.629583788488148,8.801334333748596,OMW_mixed,19.37653938883874,49.161924112414184
2023-01-01 19:00:00,37.46505245076772,7.27378651246587,65.72366530956651,37.99570489193423,19.312593938526902,122.07283249220588,80.80647773397158,8737.50836483173,675.5281339556063,25.559588391714726,10.478905748938503,6.624652835185479,OMW_diluted,12.420350898070053,48.41835502942831
2023-01-01 20:00:00,37.55725799121509,7.159110640925541,58.961816139435285,32.88153851792638,11.145752175974655,95.11846861855707,71.48011770588879,16637.397993937426,404.2486653220559,20.049374240653556,9.102152851322376,6.560498215809087,OMW_mixed,32.4264734209853,51.60981877954193
2023-01-01 21:00:00,37.58516751097505,7.4660015800231765,54.668929343564734,33.242624682641676,2.9619655348480016,104.03914713917376,86.60129889404112,11568.453558849313,703.6213063763496,14.20568589309494,8.725099704226677,9.024097168298928,OMW_mixed,22.96766953214375,49.31767119308152
2023-01-01 22:00:00,37.71011738906958,6.685178508119043,61.090891742557076,38.02839531761868,41.55487160000862,126.13300654002143,80.06284835114262,14242.30282325326,512.8631248502096,13.044540406129588,9.206240285415202,8.537700570120048,OMW,18.95440688312827,54.27862928325767
2023-01-01 23:00:00,42.07848623111246,7.432575312743473,46.839279753066414,39.93642739911394,29.297367084556438,124.02292586358918,67.01188671614652,12357.636431705942,353.36321325294875,20.748583442522925,8.722129085295274,8.74683574494448,OMW,26.619311398888332,52.679925369829334
2023-01-02 00:00:00,38.56589731093028,7.32800197876701,52.92412528093398,28.883643696426557,13.110620259943854,110.65647324016284,76.29429652899037,16717.6585694696,828.2538296740875,19.841527565613788,7.549729487443634,11.119303019356554,OMW,27.467589312118584,55.9785189365643
2023-01-02 01:00:00,36.278857560026964,7.20245574582978,62.57936802720727,30.640935047617855,27.142897112314788,111.12845855240913,85.98891616438436,15076.4726585989,573.0155098499795,18.189828559155757,10.515867797501478,10.20750274035722,OMW_diluted,15.36122510023916,44.91798479965924
2023-01-02 02:00:00,35.94219261765267,6.833261557684661,57.98895797152854,33.647294661466965,22.67133518405694,110.74834584829858,78.67506100480028,14232.957679788458,466.2442816341054,31.00998665862199,11.584043553495391,9.825216421602889,OMW,19.687783526572634,60.50852298224856
2023-01-02 03:00:00,35.390413587580724,6.935896449153268,55.61807778668459,35.776277791367924,12.282324656733625,96.45734825155594,68.42928583762986,13354.45854026124,287.60425466785904,28.838770872628068,12.836430749294648,9.666510259980562,OMW_mixed,29.668957280166573,51.075694073403874
2023-01-02 04:00:00,38.244202261605146,7.07433936774229,58.98487081751307,33.56275290789024,35.33489818844527,92.08752159440157,54.67315773717647,17260.00539981052,676.4287931682804,13.692994809953714,9.639320858096816,10.500800944700371,OMW,22.592851998561038,62.22586970796945
2023-01-02 05:00:00,37.93733764560528,7.4119348912886975,51.208610261913286,32.51716057971118,25.506879767662873,121.5125197216125,84.06977653791132,20099.494592892715,265.0513978298464,27.56816158560108,9.377254573523869,7.7539383086976486,OMW_mixed,20.268713576533013,42.24995006827949
2023-01-02 06:00:00,37.14027027975134,6.956648981907221,56.086479659484844,36.49017888108386,21.424402585398553,100.34959475560052,71.88849667547744,17321.98641416165,646.8711591107296,30.884921944858455,8.559910522731478,13.196382006251405,OMW_diluted,21.497554795153587,44.78680054028673
2023-01-02 07:00:00,36.27022555318333,6.677743748078752,67.7109588899541,38.896867711615556,35.24763101003542,117.54864858370459,70.5099735495103,18821.266692378053,591.4875476191896,18.14819754033344,7.56515971311835,7.135352317497688,OMW_diluted,19.377584111757304,46.43057281543298
2023-01-02 08:00:00,38.9627002397318,7.189802281711794,66.41677744965466,31.34351155955655,65.8131580765175,110.90060272658576,73.87654503523956,20552.412505455937,262.29567259564465,15.60109070722473,14.045193126606407,7.255840942123239,OMW_mixed,20.013774387348136,53.19955249872625
2023-01-02 09:00:00,35.34752828978249,7.0742836829242055,68.36508242308058,33.62636063722277,8.394217188595679,110.70212279797886,73.37580075729755,12863.624960208845,642.8778707137915,32.63460473248651,13.6830529280953,10.476127649465536,OMW_mixed,12.23018018900173,56.47319558008366
2023-01-02 10:00:00,35.0533252734169,7.029548406341337,52.64205651327415,34.00657256449432,12.036179267531,96.13305311966147,78.59150470067671,18758.47815929506,65.59417183703397,24.566691425216558,10.303470248317419,10.42287239139431,OMW_mixed,25.661195046579422,52.764946154932325
2023-01-02 11:00:00,39.47219596847702,7.370419619040553,60.5997997620201,37.88119763720913,14.51511067611656,121.13672408215392,77.64064565015069,11785.14147293294,628.906563536405,13.987749948849592,8.506084231408819,10.285201912824919,OMW_mixed,15.064311138559482,48.87893912671925
2023-01-02 12:00:00,38.431427226900766,6.98231297972341,55.174514917185306,36.13279320525496,55.66887550612605,106.98428716901351,64.1119302191616,20762.125197061105,282.79466160216305,20.48936625369668,9.596846928512262,6.076930398705871,OMW_mixed,19.66331475717795,47.55451421203097
2023-01-02 13:00:00,41.10512143885052,6.791070861659901,67.32951623100385,34.55957696563667,53.23340772828545,112.62583232203153,72.33259579761247,15534.81681483035,405.7160543314391,22.432236587953952,11.967501908684474,7.7888583098265896,OMW_mixed,23.810948350285038,49.16291903799166
2023-01-02 14:00:00,37.009667841179585,6.390914140322343,58.887275972169064,32.62294149238446,21.509063498230066,98.9093787052095,87.45093434287833,10689.566121193224,598.8781735306636,7.540625344287662,6.0462452329126055,12.306736617857318,OMW_mixed,18.656169975272405,44.023296344312655
2023-01-02 15:00:00,35.68881009328109,6.917163037435671,61.84242356667725,36.88016976213903,27.77242503293912,114.85717495863793,76.51590388118296,11132.90873450211,614.8707467238818,12.348321256326493,10.065027824575349,7.3251912600968385,OMW_mixed,25.94585418590801,51.481516411738774
2023-01-02 16:00:00,34.4976258493107,7.192939697949173,64.14962128148974,38.41606258495782,35.90975407843331,107.43299123727849,75.89493046811883,13340.24454580108,698.1343130654999,15.650930329897298,12.417476753789476,7.3521367250366385,OMW,17.811731004100473,52.75906659114895
2023-01-02 17:00:00,38.08104431575398,7.451153112575334,63.226140032896865,32.861602255169764,5.607041874111646,108.53898997182748,81.43960028901436,16227.946366799646,764.416598213409,27.979214533679382,9.849856585288055,8.349657728803962,OMW,24.27001875840646,54.97861078892951
2023-01-02 18:00:00,37.02792620439167,6.9308713677085745,57.79143375434717,36.715925648394794,17.14588795679858,103.13265476856769,74.66663898235085,11504.652004272111,644.6109124889545,9.398662855322058,9.127299561129636,6.578022409809031,OMW,16.562563052373168,59.84703930047674
